REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_ams_surface-insitu_45_9998-9999_monthly.txt
REM03  STATION: Amsterdam Island
REM04  CATEGORY: GAW Global
REM05  COUNTRY/TERRITORY: France
REM06  SUBMITTED BY: LSCE
REM07  LATITUDE:   37 48' S
REM08  LONGITUDE:  77 32' E
REM09  ALTITUDE:       70 m
REM10  RATIO: 1.000000 0.000000  1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 1981 - December 2010
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(1981-01-01 - 2005-12-31)  NDIR(2006-01-01 - 2010-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X1993(1981-01-01 - 2005-12-31)  WMO CO2 X2002(2006-01-01 - 2010-12-01)
REM18  TABLENAME: AMS137S045iy
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-09-17
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
1992 12  354.714 -99    12   0.188 -99  1.000000  0.000000
1993 01  353.978 -99     6   0.455 -99  1.000000  0.000000
1993 02  354.105 -99     4   0.486 -99  1.000000  0.000000
1993 03  354.864 -99     4   0.110 -99  1.000000  0.000000
1993 04  354.492 -99    10   0.415 -99  1.000000  0.000000
1993 05  354.271 -99    15   0.558 -99  1.000000  0.000000
1993 06  354.796 -99    13   0.359 -99  1.000000  0.000000
1993 07  355.291 -99    23   0.330 -99  1.000000  0.000000
1993 08  355.594 -99    24   0.168 -99  1.000000  0.000000
1993 09  355.717 -99    25   0.188 -99  1.000000  0.000000
1993 10  355.679 -99    21   0.158 -99  1.000000  0.000000
1993 11  355.562 -99    17   0.216 -99  1.000000  0.000000
1993 12  355.506 -99    18   0.293 -99  1.000000  0.000000
1994 01  355.633 -99     7   0.204 -99  1.000000  0.000000
1994 02  355.609 -99    14   0.181 -99  1.000000  0.000000
1994 03  355.511 -99    11   0.235 -99  1.000000  0.000000
1994 04 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1994 05 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1994 06  356.065 -99    22   0.315 -99  1.000000  0.000000
1994 07  356.496 -99    28   0.345 -99  1.000000  0.000000
1994 08  356.885 -99    21   0.240 -99  1.000000  0.000000
1994 09  357.136 -99    25   0.303 -99  1.000000  0.000000
1994 10  357.126 -99    21   0.163 -99  1.000000  0.000000
1994 11  357.364 -99    18   0.289 -99  1.000000  0.000000
1994 12  357.711 -99    14   0.512 -99  1.000000  0.000000
1995 01  357.664 -99    14   0.318 -99  1.000000  0.000000
1995 02  357.700 -99    10   0.386 -99  1.000000  0.000000
1995 03  357.613 -99    17   0.272 -99  1.000000  0.000000
1995 04  357.277 -99    12   0.110 -99  1.000000  0.000000
1995 05  357.499 -99    17   0.217 -99  1.000000  0.000000
1995 06  358.095 -99    19   0.306 -99  1.000000  0.000000
1995 07  358.422 -99    24   0.300 -99  1.000000  0.000000
1995 08  359.348 -99    18   0.252 -99  1.000000  0.000000
1995 09  359.179 -99    21   0.351 -99  1.000000  0.000000
1995 10  359.183 -99    17   0.284 -99  1.000000  0.000000
1995 11  359.299 -99    21   0.432 -99  1.000000  0.000000
1995 12  359.167 -99    12   0.302 -99  1.000000  0.000000
1996 01  359.493 -99    15   0.246 -99  1.000000  0.000000
1996 02  359.239 -99    11   0.335 -99  1.000000  0.000000
1996 03  358.789 -99     7   0.130 -99  1.000000  0.000000
1996 04  358.855 -99     9   0.307 -99  1.000000  0.000000
1996 05  359.095 -99    20   0.263 -99  1.000000  0.000000
1996 06  359.437 -99    21   0.406 -99  1.000000  0.000000
1996 07  359.898 -99    21   0.228 -99  1.000000  0.000000
1996 08  360.088 -99    21   0.166 -99  1.000000  0.000000
1996 09  360.320 -99    17   0.229 -99  1.000000  0.000000
1996 10  360.164 -99    21   0.175 -99  1.000000  0.000000
1996 11  360.255 -99    14   0.183 -99  1.000000  0.000000
1996 12  360.133 -99    12   0.133 -99  1.000000  0.000000
1997 01  360.765 -99     7   0.347 -99  1.000000  0.000000
1997 02  360.652 -99     2   0.189 -99  1.000000  0.000000
1997 03  360.731 -99    15   0.196 -99  1.000000  0.000000
1997 04  360.566 -99    12   0.229 -99  1.000000  0.000000
1997 05  360.882 -99    20   0.541 -99  1.000000  0.000000
1997 06  361.073 -99    23   0.292 -99  1.000000  0.000000
1997 07  361.362 -99    23   0.269 -99  1.000000  0.000000
1997 08  361.781 -99    20   0.190 -99  1.000000  0.000000
1997 09  361.908 -99    21   0.212 -99  1.000000  0.000000
1997 10  362.008 -99    19   0.201 -99  1.000000  0.000000
1997 11  361.960 -99    21   0.194 -99  1.000000  0.000000
1997 12  361.928 -99    14   0.449 -99  1.000000  0.000000
1998 01  362.415 -99    15   0.236 -99  1.000000  0.000000
1998 02  362.589 -99    16   0.442 -99  1.000000  0.000000
1998 03  362.387 -99     8   0.240 -99  1.000000  0.000000
1998 04  362.606 -99    12   0.332 -99  1.000000  0.000000
1998 05  362.978 -99    16   0.371 -99  1.000000  0.000000
1998 06  363.447 -99    22   0.291 -99  1.000000  0.000000
1998 07  364.122 -99    19   0.447 -99  1.000000  0.000000
1998 08  364.494 -99    22   0.195 -99  1.000000  0.000000
1998 09  364.684 -99    21   0.265 -99  1.000000  0.000000
1998 10  364.342 -99    17   0.202 -99  1.000000  0.000000
1998 11  364.306 -99    18   0.312 -99  1.000000  0.000000
1998 12  364.755 -99     7   0.372 -99  1.000000  0.000000
1999 01  364.656 -99     3   0.113 -99  1.000000  0.000000
1999 02  364.979 -99     9   0.344 -99  1.000000  0.000000
1999 03  364.831 -99    18   0.191 -99  1.000000  0.000000
1999 04  364.679 -99    14   0.339 -99  1.000000  0.000000
1999 05  364.645 -99    16   0.291 -99  1.000000  0.000000
1999 06  365.089 -99    18   0.343 -99  1.000000  0.000000
1999 07  365.412 -99    21   0.233 -99  1.000000  0.000000
1999 08  365.818 -99    19   0.183 -99  1.000000  0.000000
1999 09  366.036 -99    20   0.127 -99  1.000000  0.000000
1999 10  366.173 -99    20   0.202 -99  1.000000  0.000000
1999 11  366.125 -99    15   0.226 -99  1.000000  0.000000
1999 12  366.279 -99    13   0.367 -99  1.000000  0.000000
2000 01  366.318 -99     6   0.115 -99  1.000000  0.000000
2000 02  366.318 -99     6   0.148 -99  1.000000  0.000000
2000 03  366.210 -99    14   0.192 -99  1.000000  0.000000
2000 04  366.045 -99    16   0.120 -99  1.000000  0.000000
2000 05  365.959 -99    17   0.170 -99  1.000000  0.000000
2000 06  366.412 -99    20   0.339 -99  1.000000  0.000000
2000 07  366.820 -99    18   0.214 -99  1.000000  0.000000
2000 08  367.161 -99    25   0.215 -99  1.000000  0.000000
2000 09  367.188 -99    25   0.170 -99  1.000000  0.000000
2000 10  367.219 -99    20   0.164 -99  1.000000  0.000000
2000 11  367.367 -99    10   0.123 -99  1.000000  0.000000
2000 12  367.284 -99     2   0.113 -99  1.000000  0.000000
2001 01  367.717 -99     9   0.194 -99  1.000000  0.000000
2001 02  367.863 -99    15   0.315 -99  1.000000  0.000000
2001 03  368.018 -99    12   0.163 -99  1.000000  0.000000
2001 04  367.946 -99    14   0.239 -99  1.000000  0.000000
2001 05  367.742 -99    21   0.319 -99  1.000000  0.000000
2001 06  368.223 -99    13   0.252 -99  1.000000  0.000000
2001 07  368.739 -99    23   0.217 -99  1.000000  0.000000
2001 08  369.143 -99    16   0.226 -99  1.000000  0.000000
2001 09  369.377 -99    19   0.159 -99  1.000000  0.000000
2001 10  369.574 -99     9   0.199 -99  1.000000  0.000000
2001 11  369.620 -99    17   0.144 -99  1.000000  0.000000
2001 12  369.588 -99    17   0.097 -99  1.000000  0.000000
2002 01  369.856 -99    11   0.141 -99  1.000000  0.000000
2002 02  369.830 -99     9   0.224 -99  1.000000  0.000000
2002 03  369.707 -99    14   0.162 -99  1.000000  0.000000
2002 04  369.845 -99    11   0.310 -99  1.000000  0.000000
2002 05  370.013 -99    17   0.175 -99  1.000000  0.000000
2002 06  370.583 -99     9   0.163 -99  1.000000  0.000000
2002 07  371.114 -99    23   0.222 -99  1.000000  0.000000
2002 08  371.382 -99    18   0.204 -99  1.000000  0.000000
2002 09  371.739 -99    24   0.139 -99  1.000000  0.000000
