2007 05  389.670 -99    31   0.400 ...  1.000000  0.000000
2007 06  386.770 -99    30   1.630 ...  1.000000  0.000000
2007 07  377.940 -99    30   3.240 ...  1.000000  0.000000
2007 08  373.680 -99    25   1.000 ...  1.000000  0.000000
2007 09  376.470 -99    22   1.840 ...  1.000000  0.000000
2007 10  380.920 -99    31   2.230 ...  1.000000  0.000000
2007 11  385.960 -99    30   2.190 ...  1.000000  0.000000
2007 12  389.340 -99    30   1.480 ...  1.000000  0.000000
2008 01  390.820 -99    24   1.170 ...  1.000000  0.000000
2008 02  392.570 -99    28   0.690 ...  1.000000  0.000000
2008 03  392.750 -99    31   0.760 ...  1.000000  0.000000
2008 04  393.060 -99    30   0.510 ...  1.000000  0.000000
2008 05  392.810 -99    29   0.750 ...  1.000000  0.000000
2008 06  389.340 -99    27   2.180 ...  1.000000  0.000000
2008 07  382.440 -99    25   1.750 ...  1.000000  0.000000
2008 08  375.420 -99    11   1.240 ...  1.000000  0.000000
2008 09  377.610 -99    29   1.760 ...  1.000000  0.000000
2008 10  382.800 -99    27   2.700 ...  1.000000  0.000000
2008 11  388.400 -99    30   2.340 ...  1.000000  0.000000
2008 12  390.910 -99    25   1.250 ...  1.000000  0.000000
2009 01  392.760 -99    31   1.230 ...  1.000000  0.000000
2009 02  393.110 -99    28   1.110 ...  1.000000  0.000000
2009 03  393.310 -99    31   0.550 ...  1.000000  0.000000
2009 04  394.570 -99    30   0.580 ...  1.000000  0.000000
2009 05  394.020 -99    31   0.560 ...  1.000000  0.000000
2009 06  391.180 -99    29   1.670 ...  1.000000  0.000000
2009 07  383.330 -99    27   3.320 ...  1.000000  0.000000
2009 08  376.360 -99    28   0.990 ...  1.000000  0.000000
2009 09  378.120 -99    30   1.660 ...  1.000000  0.000000
2009 10  383.830 -99    26   2.570 ...  1.000000  0.000000
2009 11  387.680 -99    30   1.970 ...  1.000000  0.000000
2009 12  391.560 -99    31   1.130 ...  1.000000  0.000000
2010 01  393.370 -99    28   1.080 ...  1.000000  0.000000
2010 02  394.130 -99    28   0.580 ...  1.000000  0.000000
2010 03  394.490 -99    30   0.960 ...  1.000000  0.000000
2010 04  395.760 -99    30   0.650 ...  1.000000  0.000000
2010 05  395.310 -99    31   0.490 ...  1.000000  0.000000
2010 06  392.560 -99    30   1.740 ...  1.000000  0.000000
2010 07  385.390 -99    26   3.080 ...  1.000000  0.000000
2010 08  380.290 -99    25   1.290 ...  1.000000  0.000000
2010 09  383.270 -99    26   1.800 ...  1.000000  0.000000
2010 10  387.530 -99    30   2.130 ...  1.000000  0.000000
2010 11  392.370 -99    27   2.440 ...  1.000000  0.000000
2010 12  396.700 -99    30   1.290 ...  1.000000  0.000000
2011 01  398.340 -99    27   1.900 ...  1.000000  0.000000
2011 02  397.660 -99    26   1.010 ...  1.000000  0.000000
2011 03  397.920 -99    31   0.600 ...  1.000000  0.000000
2011 04  398.490 -99    26   0.290 ...  1.000000  0.000000
2011 05  398.170 -99    23   0.870 ...  1.000000  0.000000
2011 06  394.690 -99    30   1.800 ...  1.000000  0.000000
2011 07  386.520 -99    23   3.740 ...  1.000000  0.000000
2011 08  380.240 -99    26   0.780 ...  1.000000  0.000000
2011 09  383.610 -99    27   1.630 ...  1.000000  0.000000
2011 10  389.000 -99    28   1.350 ...  1.000000  0.000000
2011 11  395.500 -99    27   3.130 ...  1.000000  0.000000
2011 12  397.680 -99    30   1.050 ...  1.000000  0.000000
2012 01  399.660 -99    31   1.090 ...  1.000000  0.000000
2012 02  399.030 -99    29   0.680 ...  1.000000  0.000000
2012 03  399.110 -99    30   0.390 ...  1.000000  0.000000
2012 04  400.020 -99    30   0.400 ...  1.000000  0.000000
2012 05  400.380 -99    27   0.800 ...  1.000000  0.000000
2012 06  396.340 -99    29   2.590 ...  1.000000  0.000000
2012 07  387.640 -99    25   3.310 ...  1.000000  0.000000
2012 08  383.310 -99    17   2.750 ...  1.000000  0.000000
2012 09  385.560 -99    29   2.580 ...  1.000000  0.000000
2012 10  392.260 -99    24   2.420 ...  1.000000  0.000000
2012 11  397.590 -99    21   1.820 ...  1.000000  0.000000
2012 12  399.790 -99    26   0.960 ...  1.000000  0.000000
2013 01  400.110 -99    31   1.060 ...  1.000000  0.000000
2013 02  402.440 -99    27   1.500 ...  1.000000  0.000000
2013 03  401.900 -99    31   0.510 ...  1.000000  0.000000
2013 04  402.380 -99    30   0.670 ...  1.000000  0.000000
2013 05  403.120 -99    31   0.490 ...  1.000000  0.000000
2013 06  399.590 -99    28   2.680 ...  1.000000  0.000000
2013 07  390.940 -99    20   4.440 ...  1.000000  0.000000
2013 08  387.270 -99    27   1.000 ...  1.000000  0.000000
2013 09  388.570 -99    24   1.160 ...  1.000000  0.000000
2013 10  394.950 -99    25   2.560 ...  1.000000  0.000000
2013 11  400.020 -99    28   1.170 ...  1.000000  0.000000
2013 12  402.950 -99    28   1.750 ...  1.000000  0.000000
2014 01  402.160 -99    30   0.760 ...  1.000000  0.000000
2014 02  404.620 -99    28   0.970 ...  1.000000  0.000000
2014 03  404.730 -99    29   0.580 ...  1.000000  0.000000
2014 04  405.050 -99    29   0.550 ...  1.000000  0.000000
2014 05  405.070 -99    30   0.520 ...  1.000000  0.000000
2014 06  402.670 -99    30   1.400 ...  1.000000  0.000000
2014 07  394.850 -99    29   2.000 ...  1.000000  0.000000
2014 08  388.390 -99    29   1.630 ...  1.000000  0.000000
2014 09  389.790 -99    29   2.210 ...  1.000000  0.000000
2014 10  394.150 -99    26   1.560 ...  1.000000  0.000000
2014 11  401.270 -99    26   2.290 ...  1.000000  0.000000
2014 12  404.450 -99    30   1.910 ...  1.000000  0.000000
2015 01  405.390 -99    29   0.820 ...  1.000000  0.000000
2015 02  407.300 -99    28   1.470 ...  1.000000  0.000000
2015 03  406.980 -99    30   0.460 ...  1.000000  0.000000
2015 04  407.240 -99    30   0.460 ...  1.000000  0.000000
2015 05  407.110 -99    30   0.520 ...  1.000000  0.000000
2015 06  402.870 -99    29   2.700 ...  1.000000  0.000000
2015 07  394.790 -99    29   2.330 ...  1.000000  0.000000
2015 08  390.280 -99    30   1.310 ...  1.000000  0.000000
2015 09  392.310 -99    30   1.900 ...  1.000000  0.000000
2015 10  397.170 -99    30   1.750 ...  1.000000  0.000000
2015 11  404.160 -99    30   2.100 ...  1.000000  0.000000
2015 12  407.400 -99    31   1.320 ...  1.000000  0.000000
2016 01  408.370 -99    27   1.030 ...  1.000000  0.000000
2016 02  408.300 -99    27   0.610 ...  1.000000  0.000000
2016 03  408.870 -99    29   0.490 ...  1.000000  0.000000
2016 04  409.560 -99    30   0.250 ...  1.000000  0.000000
2016 05  409.250 -99    31   0.970 ...  1.000000  0.000000
2016 06  406.220 -99    27   2.900 ...  1.000000  0.000000
2016 07  396.750 -99    24   2.430 ...  1.000000  0.000000
2016 08  392.830 -99    28   1.040 ...  1.000000  0.000000
2016 09  395.960 -99    26   3.710 ...  1.000000  0.000000
2016 10  404.180 -99    28   2.760 ...  1.000000  0.000000
2016 11  406.200 -99    27   1.550 ...  1.000000  0.000000
2016 12  410.380 -99    28   1.390 ...  1.000000  0.000000
2017 01  411.800 -99    31   1.400 ...  1.000000  0.000000
2017 02  414.380 -99    27   2.570 ...  1.000000  0.000000
2017 03  413.900 -99    28   0.610 ...  1.000000  0.000000
2017 04  413.470 -99    30   0.370 ...  1.000000  0.000000
2017 05  413.320 -99    31   0.580 ...  1.000000  0.000000
2017 06  410.380 -99    29   2.370 ...  1.000000  0.000000
2017 07  401.950 -99    20   2.590 ...  1.000000  0.000000
2017 08  396.140 -99    28   0.600 ...  1.000000  0.000000
2017 09  398.230 -99    27   2.530 ...  1.000000  0.000000
2017 10  404.290 -99    23   2.440 ...  1.000000  0.000000
2017 11  410.170 -99    28   1.090 ...  1.000000  0.000000
2017 12  411.160 -99    28   1.040 ...  1.000000  0.000000
