sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
IZO,-16.499000000000002,28.309,co2_izo_surface-insitu_27_allvalid.nc,372.76774,372.86332,373.43823,374.18571,373.04897,371.70414,367.42163,364.15173,365.21594,367.57634,369.71239,371.41598,372.74032,374.32357,374.56435,375.65173,374.68557,372.58933,369.02144,366.72712,366.25162,369.31661,372.04672,373.24452,374.52354,376.09375,376.97615,377.14181,376.62056,374.71871,371.34322,368.59367,368.93992,371.41747,373.79295,375.32873,377.33663,377.74935,378.47139,379.84972,379.75633,378.05954,374.14333,372.43334,371.56124,373.94569,376.67243,378.62395,378.95737,380.54501,382.16138,381.95698,380.82048,379.83581,376.56742,373.58949,373.07688,375.01406,378.79602,380.64321,381.91699,382.90667,383.5629,383.88983,383.63229,382.08289,377.07353,374.09959,375.73418,377.48826,380.70831,382.42413,383.93529,384.78992,386.33987,385.87302,385.67203,383.526,380.23916,377.50139,378.24459,379.87699,382.14889,384.90538,385.45809,386.34156,387.76512,388.29711,386.87425,384.9268,381.30523,377.50247,379.21642,382.5168,385.34089,386.07174,387.66913,388.14059,389.64819,390.93196,389.58213,386.417,383.22035,380.33113,380.92615,383.25126,386.43845,388.01396,389.14138,389.84985,390.19244,391.88124,391.62958,389.88396,385.7055,381.51172,381.6323,385.02138,387.17064,389.2965,391.19532,391.8419,393.23806,394.02119,392.99726,390.73668,387.74,384.32202,384.95541,387.99996,390.44351,392.5093,394.17183,395.38724,396.5316,396.07802,395.22332,393.93664,389.21178,386.86796,386.37154,389.93114,392.8139,394.22404,395.71282,397.14822,397.39482,398.0053,397.61682,395.90686,390.74503,387.99591,388.73544,391.66168,394.48077,396.95299,398.245,399.63206,399.98992,401.4796,400.54566,397.51164,393.88117,389.78382,391.18869,394.30673,397.85128,399.24687,400.56143,401.42291,402.61736,402.86771,401.89072,399.92447,395.64664,393.34787,393.68685,396.95404,398.96613,401.161,402.36861,403.67074,404.48754,404.99601,403.91952,402.0074,399.08147,394.88796,395.78549,398.83039,401.57934,403.49041,404.96662,406.62914,408.17368,407.90779,406.98159,404.53824,400.19123,397.95524,399.09943,401.95085,405.53216,407.42269,409.02031,409.41057,410.88011,411.27988,411.01759,408.12002,403.29425,400.3522,400.68181,404.99165,407.0818,409.40891
JFJ,7.987,46.55,co2_jfj_surface-insitu_49_allvalid.nc,388.47304,383.86561,387.18359,386.12436,376.83774,373.2139,374.19633,385.72145,374.89546,378.47555,380.44207,386.02704,386.94954,383.24832,385.32581,380.69981,374.26106,374.78661,369.26183,370.93999,374.56705,382.85682,381.76641,380.79068,385.58265,385.33501,391.54943,382.58868,380.46611,374.9545700000001,372.68223,366.3883,374.49814,376.94487,383.13592,390.95912,390.12718,394.9677,392.5979,387.85496,386.29267,384.06311,374.43126,367.34273,382.59913,385.87413,392.6853200000001,395.63922,388.51425,397.16461,388.44912,388.13485,383.23394,380.54629,373.73821,373.09417,360.74081,383.24558,389.71394,390.34768,391.57996,394.84751,395.23368,389.64779,389.09548,381.63413,379.91031,375.27902,380.51009,385.82037,396.51775,395.09544,400.03442,399.26448,395.59064,396.01195,394.55661,386.08388,388.63643,376.282,381.34158,393.26903,395.63063,402.01715,395.37105,389.31132,393.17808,399.72304,392.1492,383.4473,386.84477,386.10917,393.66225,404.21126,397.96563,403.58279,400.53303,405.842,401.95536,404.90364,401.37058,389.71155,385.76248,391.25903,403.83855,403.10784,394.95184,404.74412,406.52981,401.71115,406.71939,400.07086,387.71701,387.80426,388.46643,379.95103,403.24064,399.89984,401.38009,398.39023,414.30004,405.68862,395.48936,400.99639,395.86288,388.20491,392.90977,392.70727,400.82278,404.1857,405.36054,408.64473,409.06077,405.84963,409.55658,396.26349,399.17289,391.37693,387.28377,397.11519,402.04078,398.4111,408.85474,404.52913,404.93408,407.3364,403.76076,403.13895,397.85242,398.65222,393.1922,377.5816,385.4052,406.2707,415.78166,411.93503,408.54586,413.21784,410.51174,419.76225,406.17905,394.57096,393.23667,401.51548,408.45489,412.04196,413.73511,410.15181,417.85103,418.3506,410.90031,410.49943,405.50501,402.31261,394.65498,402.41453,402.99149,409.7002700000001,421.22416,416.43312,407.93294,412.20614,408.67255,411.30400000000003,405.84238,400.92517,397.28617,399.01314,405.86488,413.68997,408.37977,409.51197,412.57284,415.30427,411.33378,415.67395,411.5022,404.51193,401.10052,403.12464,413.41205,412.34016,414.9616,416.11071,414.45042,418.66227,412.13137,417.81613,412.99561,407.7263,408.05663,402.65569,408.64284,412.81086,413.40868,413.79649
KAS,19.9818,49.2325,co2_kas_surface-insitu_53_allvalid.nc,381.23172,381.69569,381.69435,382.14546,375.24482,374.5518,369.91175,385.98196,378.33041,378.24837,385.18547,390.58697,392.16763,388.54338,389.11265,386.60900000000004,376.94152,372.17868,368.28034,368.2306,374.88225,385.25445,380.44364,385.68044,389.22238,381.9742700000001,384.97112,380.32292,375.10507,375.68749,374.50829,368.31011,374.67919,379.57792,391.48904,390.49645,395.10633,390.85123,389.5018,386.04505,382.04578,379.95956,373.47051,378.58117,381.50331,381.20817,391.84181,394.30641,394.41552,390.95178,390.48764,391.19076,383.61023,378.28981,375.12855,377.28422,378.73114,385.90553,393.18803,395.18272,390.93758,399.60325,394.92417,393.91065,383.99093,381.05625,379.45303,383.22434,394.18915,396.485,400.48841,395.69422,408.97608,408.16018,399.47085,393.91461,389.2277,388.82968,386.64439,382.43094,384.50837,392.10112,399.78451,398.16991,391.39972,401.47197,398.17058,392.32099999999997,385.76376,387.6852,384.95968,400.06,382.69025,400.09501,399.70133,402.59454,404.30203,400.40581,397.34982,402.12111,389.53326,387.83377,380.53968,390.20469,386.72957,394.5347,401.77649,405.83074,403.7513,401.67282,403.18683,401.48763,391.60514,390.35143,388.89403,394.28959,399.53747,398.72847,411.6222,400.9408,412.7518,411.3341,397.84567,397.98743,391.75575,388.69263,387.42757,387.44207,400.43832,405.99442,421.81936,410.32379,407.0696,409.8613,408.52459,402.73491,395.97295,396.1281,392.3437,384.28968,396.35334,403.77924,421.00853,410.66876,407.09143,409.18865,407.43651,408.50905,399.13849,394.19974,397.34464,390.42326,402.42448,410.27286,417.75435,420.08207,421.69579,418.42999,414.00464,408.90946,405.63647,404.40017,396.95334,403.93279,404.56461,410.40359,418.71826,414.71576,419.6377700000001,418.70662,407.3286,408.36757,400.72191,401.83289,397.66595,403.3322,404.11294,422.0879900000001,427.99098,415.42182,421.96442,420.13338,409.61953,410.05458,402.17885,399.02309,401.18041,392.74481,405.87393,414.41267,414.44294,420.63513,420.47238,427.31813,435.10873,426.02344000000005,405.68371,403.89315,402.32262,406.39713,409.35795,422.05147,424.71761,423.66073,421.32926,428.36359,427.64627,417.4879,409.9803,406.95677,405.81121,399.55619,409.78467,407.93573,419.74883,420.01641
KCMP,-93.0728,44.6886,co2_kcmp_tower-insitu_102_allhours-200magl.nc,384.30037,378.10431,381.40072,381.70168,390.26391,376.71163,372.58962,375.4955,375.96686,392.35584,384.32388,385.12528,391.18031,387.75642,389.35718,384.94053,381.25162,376.94263,371.28371,382.51752,377.05502,383.37088,392.3621,384.87976,387.00376,386.90836,385.30232,391.14497,385.45037,380.4513,370.63126,380.40153,380.77857,383.99035,390.86843,391.91585,385.00997,385.49642,394.05454,390.9654,389.27776,382.49569,377.76201,384.57903,387.68115,386.64282,390.38763,393.02153,390.08274,390.47148,391.54728,392.13771,387.52402,387.0462,371.49093,386.43417,394.69989,393.6757,398.57707,391.15635,400.11,396.98611,389.21883,388.57607,388.05208,382.56994,375.50443,383.36199999999997,391.3347,395.6579,393.78525,402.72833,400.63506,393.59592,395.60403,394.67606,394.79756,388.04012,383.34698,383.61692,388.06791,392.64897,406.14797,400.26271,396.099,394.7301,393.67448,394.88831,390.88127,383.51389,376.76046,394.18243,391.41183,398.83718,396.3036,405.61258,404.96895,400.38538,400.70806,399.30371,395.27297,393.57974,383.75141,398.20609,388.44455,399.32915,400.18521,398.94506,397.33009,400.49918,401.87189,397.96851,397.61662,403.56987,388.2336,395.52152,401.76313,392.82383,404.03279,403.68055,404.34004,406.42713,412.48565,401.24639,404.16856,394.69003,398.96785,390.42011,399.66046,406.30228,407.15284,411.22604,413.11848,405.79838,410.09588,414.5673,400.54301,396.19958,397.60905,396.80162,398.99617,402.02006,406.39119,406.22559,404.91339,410.99577,416.88577,405.62841,402.66279,400.30645,403.20563,401.58108,406.46753,411.32155,415.80273,417.04043,409.63641,411.0304,410.49259,411.69033,402.38645,400.89653,397.90774,405.13117,411.12214,413.67472,411.74493,413.37364,408.12397,411.86289,414.35318,406.63287,408.25229,407.39126,398.56127,396.78768,384.19949,401.34171,411.27077,418.08948,416.28684,413.09212,410.41587,413.15751,413.31933,404.78597,395.07498,394.22858,410.55452,414.47621,422.06209,422.34143,420.53597,418.75281,413.6865,413.76191,412.43833,406.4432,402.29893,406.46046,415.53422,418.42021,417.42937,416.11042,425.3888,421.73354000000006,420.41094,416.13408,411.18899,409.20737,403.14323,421.53787,421.64387,423.77986,424.08571,422.95476
KEY,-80.158,25.6654,co2_key_surface-flask_1_representative.nc,376.3155,378.19819,376.53497,375.90705,375.57396,374.18894,372.93037,371.34171,370.31763,368.34643,376.32565,378.66668,377.0529,375.42608,378.2209,377.75346,376.64486,375.88557,373.36088,373.31571,371.94061,372.87606,373.92229,376.84618,378.51743,383.6047,379.78584,378.53734,378.47666,377.83736,376.5056,375.70094,372.96876,378.38062,380.77132,382.72867,388.09792,384.64647,383.49759,383.11994,381.00776,380.34251,378.19071,376.90069,376.66925,380.23115,377.94915,385.69883,384.70014,386.5858,384.19524,384.52793,382.70219,382.27838,381.22517,378.04607,375.28234,375.97629,383.76043,386.77017,383.81497,386.11249,387.82691,386.92006,384.17932,383.52553,383.09075,380.1166,382.92658,384.40037,386.04651,392.86548,387.94696,390.21613,388.80800000000005,389.65061,388.95017,386.71723,383.9217,382.1654,381.67965,382.28102,390.00803,387.18202,388.65305,392.5933,389.05293,390.76351,389.35631,388.44300000000004,387.23071,385.70707,386.61639,388.17243,392.00461,389.69028,391.82982,393.31475,393.43844,393.09566,393.17933,390.69075,388.96743,387.66957,384.84103,389.85218,399.70921,392.78323,394.52632,393.64287,392.6378,394.41648,392.53588,392.37176,392.09568,389.97855,389.68751,389.84563,398.51738,393.93795,395.22414,396.26259,398.70414,396.48698,396.81394,397.04997,391.47062,388.22962,383.73878,388.76297,394.56581,401.1725,398.63531,397.83632,398.75225,395.32955,397.48469,395.32926,394.85583,393.42631,395.6446,396.91068,396.08468,400.71656,397.58621,399.17097,398.5322,399.96204,399.9836,397.40658,395.96454,394.69864,402.64265,400.33148,399.56599,401.38245,404.7002,401.82125,404.76272,402.69585,404.78513,401.43909,399.23898,396.77144,395.95901,399.91378,398.34005,402.30816,404.36297,407.58806,406.5356,406.09608,403.45185,405.17302,401.64133,399.67106,398.41532,400.29635,407.1608700000001,400.30383,407.84295,406.47894,406.67836,406.13866,405.13533,404.73108,403.25947,401.23684,400.33768,399.91547,403.62281,406.85671,412.06111,408.85026,412.79299,411.1391,409.8184,410.34541,406.86398,407.24367,407.94394,407.34815,410.85895,410.91058,411.13779,413.55245,412.72942,412.73524,411.97002,410.44649,408.05415,406.29358,409.11237,407.06422,413.92961,413.60979
KUM,-154.82,19.52,co2_kum_surface-flask_426_representative.nc,371.5732,371.67923,372.65118,373.96184,373.43137,372.14183,369.62458,367.014,366.08303,367.18446,369.11495,370.14874,371.79771,372.61617,374.16312,375.18883,374.99564,373.62505,370.50355,368.43668,367.18522,368.45764,370.21883,372.31718,373.06358,374.53798,375.24549,375.81258,376.36736,375.49419,373.11699,370.8358,369.02286,370.73164,372.51649,374.61013,375.72152,376.71527,377.94327,379.2833,379.54657,378.52096,376.36413,373.39062,372.13997,373.35962,375.54931,376.71815,377.75686,378.84479,379.77402,381.65672,381.06367,380.15895,377.75951,375.16354,373.4858200000001,375.03391,377.01044,378.51458,379.34602,381.36594,382.31834,383.62134,383.3005,382.18891,379.11395,376.90383,375.79282,377.37298,379.10059,380.82845,382.43522,383.50103,384.48884,386.17288,386.2984,384.97298,382.80195,378.95396,377.89822,379.60146,381.23311,383.41616,384.63224,385.97092,385.82203,387.63782,387.58284,386.17241,383.77667,380.32068,380.08235,381.47595,383.14101,384.8805200000001,386.4014,386.95443,388.5375,389.41304,390.06516,388.64239,385.59109,382.52986,381.41798,382.88554,384.93617,386.25204,387.75653,389.23661,389.71193,390.77911,390.60295,389.92387,387.19879,384.11669,382.99337,384.32228,386.64104,388.1223700000001,389.74825,391.5923,392.92293,394.05614,393.7502,392.41553,389.13128,386.25728,385.75963,387.59076,389.48801,390.83004,392.27508,393.10451,394.31266,395.33721,395.71646,394.21552,390.75635,388.60866,387.56957,389.09237,391.5274,393.07657,393.40145,395.51366,396.57863,398.51639,398.07148,396.15048,393.49025,391.12737,390.27058,391.52004,393.52951,395.26302,396.98198,397.97029,398.4569,399.7662,399.84254,399.36448,396.0733,393.70599999999996,392.56472,393.83772,396.23902,397.77157,398.97504,399.74152,400.89589,402.83971,402.85641,401.63926,398.75557,395.76591,394.56095,395.77976,398.37023,400.1591,400.96615,401.7469200000001,403.44932,404.93553,405.20454,402.89122,400.25607,398.38409,396.7779,398.20268,400.78914,403.0519,404.25235,405.27442,406.63269,408.00098,408.17595,406.55985,403.57152,400.9776700000001,399.92138,401.58504,404.26804,405.80166,407.83794,408.58478,409.41557,410.76672,411.19911,409.72084,406.67941,404.4571,402.57277,403.91824,406.21465,407.87357
KZD,76.8712,44.0839,co2_kzd_surface-flask_1_representative.nc,376.13738,378.36691,376.38959,375.47425,373.44731,367.60146,364.12844,366.0314,366.99034,370.7555,374.62325,375.91852,378.99759,380.51378,378.72529,377.68076,374.92291,370.13841,364.93104,366.29548,368.13907,372.22865,377.12365,379.70638,379.94937,382.58103,378.93307,379.47696,377.05357,372.21395,366.8112,368.57117,370.28,375.22492,378.97649,380.73907,384.13258,382.50929,383.22227,382.78499,380.05592,376.50132,370.2559,368.75511,372.25318,377.85579,381.81161,384.47735,384.64851,384.58587,386.45131,384.83291,381.56184,375.64861,372.44358,370.97125,372.75697,378.90064,381.36836,384.83151,386.99122,390.25300000000004,389.16271,386.66741,383.19782,379.53196,373.77505,374.36254,377.39388,380.76704,385.17764,387.8469,391.88715,391.69265,389.87599,388.69129,386.39797,380.82554,378.50023,375.71459,378.66199,383.33473,387.1161,391.70161,392.11867,392.01821,390.48356,389.77107,386.84436,382.42919,377.4736,377.50514,380.92784,385.0433,389.81266,391.97196,392.97421,393.66999,396.09149,393.6585,389.69825,384.58256,379.82251,379.9735,382.84788,387.60967,390.4668,394.32995,395.01797,395.7999,394.35257,394.51162,391.30307,385.96112,383.61686,380.45103,382.61077,386.80027,391.83896,396.38625,397.92355,400.08654,398.69617,398.08833,393.53393,389.11743,383.98101,383.46258,386.73903,392.59868,395.93253,397.42186,400.72919,400.45896,401.00125,400.37814,396.45683,390.66465,386.53525,385.88577,389.72317,395.35185,397.40387,401.1401,403.11893,404.28579,402.80048,403.57077,397.75658,391.52338,384.75636,387.1925,391.8455,396.42278,400.46769,404.14414,408.44272,405.07049,404.41161,404.88507,400.78608,394.22841,390.76101,389.70271,394.03071,398.67143,403.19274,404.50806,406.60505,408.66985,409.46575,406.21436,401.9769,398.20341,393.12098,390.89483,393.92346,399.21195,405.40105,408.96892,408.2247,408.17788,409.88423,407.68945,404.48844,398.0156,396.07385,393.89325,396.26064,400.58556,405.56421,409.45300000000003,411.50153,413.11342,411.30936,410.77763,407.54242,402.26337,397.18379,395.1242,400.64362,405.49249,412.42593,411.69167,414.75854,418.43983,414.36346,415.6557,411.36352,406.75985,400.90529,398.31724,403.01838,407.76678,411.69912,414.01957
KZM,77.88,43.25,co2_kzm_surface-flask_1_representative.nc,378.12273,381.15078,376.68669,372.36858,373.95605,371.91765,371.28132,376.89746,372.16797,373.96132,375.78805,376.59393,379.49657,381.777,376.97647,378.61665,378.1695,373.95291,368.08601,373.94452,373.44723,375.49011,379.97373,381.61321,381.42098,384.75485,379.25216,382.34898,380.95965,375.29264,371.64058,379.24273,376.76177,378.68603,381.06617,382.46106,386.92061,382.36927,385.98679,384.47004,382.91593,379.63112,374.45116,373.34597,375.56459,381.28,383.18473,386.81331,388.76903,386.95018,391.35438,390.26621,385.22854,379.55452,378.44855,373.34868,372.21191,380.51454,381.15933,383.87114,386.70344,394.55795,392.36588,387.87985,385.6988,383.33173,379.97394,383.1182,385.20648,385.87136,389.00014,388.54312,393.16103,392.3843,390.57664,387.61547,389.19057,384.26308,384.03395,382.8714,379.50609,385.43748,388.19242,393.88076,394.09834,393.46248,391.44774,392.99962,390.19491,386.50434,380.37333,386.26118,384.8699,388.71978,393.00692,396.4068,395.70604,395.41899,399.28692,395.29015,397.38716,390.39357,385.43387,383.4645,389.74479,393.41545,394.32535,399.26459,397.56694,399.34221,394.61369,397.81886,393.32014,388.59228,389.67631,382.92716,383.84626,387.72586,393.80096,400.32365,402.50446,403.97636,405.10096,405.42422,397.7328,393.1642,386.42067,392.3745,391.80508,398.09616,398.56855,398.1716,403.32979,404.1715,406.85254,409.48828,400.5818,394.3659,390.84436,393.43289,402.86404,404.80477,403.32519,407.02734,407.12545,407.61213,405.17046,405.92812,399.52938,394.14401,389.04222,393.36007,399.09378,400.5052,402.97775,407.59234,413.27561,409.03184,406.10161,408.50689,405.95219,397.35594,396.40363,392.94641,398.00716,405.45606,407.44513,406.59719,407.67257,411.75241,414.6602,409.97891,403.30205,400.86207,398.4927,401.93406,397.48047,402.77847,408.70419,412.7291,411.33922,413.35681,415.04181,411.82819,409.56881,401.58624,403.01678,403.29655,400.07525,405.2165,407.31885,411.43817,414.59093,415.84231,410.83759,414.45423,409.584,405.48525,401.96071,404.8316,401.53935,409.35443,411.61696,414.19428,418.98855,421.77632,415.97761,422.32848,415.60858,409.26383,406.80083,402.05367,406.85851,410.67792,414.63357,418.11302
LEF,-90.2732,45.9451,co2_lef_surface-pfp_1_allvalid.nc,378.77256,381.4158,376.37632,376.92749,377.5786,372.70348,367.50414,375.96439,372.62327,380.6142200000001,379.72222,378.74343,381.69054,382.18155,381.29484,384.06259,379.73421,373.17854,370.07139,375.02014,387.29265,378.5631,385.0621,382.5367,381.93158,382.1537,381.29804,384.22292,376.93189,374.62698,370.24979,379.29983,383.72827,384.99583,384.75648,385.03433,381.07106,381.86286,385.66793,389.79109,385.13279,377.74423,369.58826,374.02159,384.82278,383.72487,386.49348,389.03076,387.32638,389.54819,391.18802,386.06283,382.06318,380.8997,374.63816,381.47933,399.29576,389.22951,391.48578,389.25352,389.675,390.23472,388.5066,388.86585,384.69143,382.9576,376.57729,383.54311,388.57249,390.11383,386.80612,392.59836,393.5335,390.48144,394.83423,391.6157,388.90325,384.80308,382.02241,387.03607,397.85801,388.94109,399.51678,396.46446,393.39284,390.96986,395.60383,393.0864,387.27466,384.97755,379.34669,386.99506,386.38167,386.5326,389.87584,397.09648,395.61291,397.31103,395.16544,396.44519,391.1466,387.60056,385.1986,390.97536,395.20831,391.49675,395.43977,395.09687,395.43849,395.35519,395.88657,395.12228,394.15917,395.40222,379.02492,387.2251,420.74305,390.40265,401.90763,396.95707,398.11229,395.69743,395.85674,397.70728,395.34376,391.59087,386.82544,394.5693,397.79412,401.69741,399.66928,400.90823,401.5672,400.9289,401.2541,398.07419,395.88384,395.16855,386.66159,398.71928,416.23774,399.05577,400.95233,404.02779,404.28122,404.59863,403.04646,402.38793,399.56623,394.17835,390.20495,388.47665,396.1026700000001,401.16347,406.90188,407.50412,406.72105,405.44389,404.72791,407.21381,403.86253,400.86504,393.01789,397.20073,407.89886,410.55831,408.1180700000001,407.97077,406.43962,409.04534,410.57731,408.90049,404.27072,400.77619,392.5541,412.82779,403.5367700000001,406.80898,408.97491,408.59307,410.42775,408.85227,409.44695,410.24337,407.29844,401.37517,394.42585,400.22476,411.66038,412.20748,411.25796,413.6083,412.6046,411.88975,414.85042,412.61609,409.58525,401.59214,398.22384,409.03609,414.72854,416.10046,421.15201,415.13791,415.94912,415.85878,416.77328,415.04472,413.04238,408.50561,405.04051,409.67632,426.37184,422.85319,417.28377,418.55971
LEW,-76.8789,40.9447,co2_lew_surface-pfp_1_allvalid.nc,382.78897,389.4498200000001,383.13447,384.33235,384.56591,384.60325,374.27581,365.20627,369.75971,390.71863,385.89563,385.98955,390.79896,385.82052,386.75466,390.98659,386.04924,384.42147,380.69254,381.91900000000004,383.26034,381.47473,390.88028,389.77308,385.67281,388.91158,399.26387,392.65974,383.01421,387.28636,370.6124,375.10032,384.10901,384.83908,394.37154,387.96337,387.54992,391.76151,390.81523,389.66432,390.11386,387.47073,376.81105,385.24892,390.85085,401.04089,399.30918,394.29215,390.4711,395.75587,396.8089,393.11562,394.07113,390.85743,385.21658,383.64038,375.08621,383.22271,393.42081,396.23232,397.03818,404.40261,397.48207,395.19326,391.73994,387.92434,398.31811,398.94271,399.47941,397.75661,406.03956,404.33917,403.62027,399.71917,395.70825,397.42261,396.24225,396.80771,391.26351,399.34283,393.34162,399.57141,406.34492,401.9801,403.26637,396.55974,397.67052,399.90264,398.09707,393.44587,389.35512,388.62266,398.51828,394.71826,398.62862,408.11294,403.38983,404.03148,412.22625,412.66915,397.71904,392.07228,395.68541,388.40191,401.61994,394.99535,406.34398,402.96445,403.17417,403.61632,404.06047,405.58475,406.19317,395.8405,399.55601,388.35319,402.99894,396.00887,406.44279,403.1843,405.82367,401.1548,408.93452,409.45699,397.45652,394.6166,404.76435,402.23802,403.79539,407.11666,406.5687,405.56939,407.33599,407.85488,408.48742,409.28629,407.64478,391.25339,404.43853,405.74642,421.97833,398.54835,412.08498,413.1005,407.46434,410.01019,419.64432,404.77587,406.11334,402.64969,398.30699,406.40289,400.15433,424.99535,419.84662,424.95527,417.90804,417.58685,409.9533,411.99685,408.67567,394.76834,395.13726,408.31778,404.48792,397.21586,410.30251,423.21169,414.39093,420.24947,417.73554,416.76013,411.90808,409.44893,401.08946,409.00221,419.61099,410.70924,413.01225,416.2447,413.39576,419.56562,418.14419,411.49562,417.75164,405.16601,399.25499,396.19658,408.72913,410.98712,415.30313,425.16526,423.27115,416.90352,425.55429,419.08093,416.84604,410.55941,405.17718,413.42483,419.93134,414.75397,427.72287,418.6437,425.56573,421.18621,420.01889000000006,422.8398,421.87187,413.16962,409.26941,419.65256,428.11004,419.71379,426.61434,421.5996
LIN,14.1226,52.1166,co2_lin_surface-insitu_425_allvalid.nc,385.45456,383.57,384.42854,382.72978,375.84387,377.4839,371.26124,382.30067,375.44011,388.68681,388.69784,391.21782,391.49975,384.49295,385.5112,385.71542,376.16934,376.24419,372.89711,374.29025,377.50800000000004,387.87263,385.06219,383.95758,390.38275,383.24355,387.22614,387.26171,379.43132,377.68637,374.82203,375.89314,377.51719,379.53182,393.24578,393.48504,392.67165,393.58545,394.59579,386.75132,381.81676,378.45926,376.496,375.10786,386.02637,387.28802,398.98822,394.28155,394.26977,393.44662,392.65244,390.02253,383.36799,382.24785,381.57834,376.19937,381.33259,394.45341,395.82624,399.66663,389.68935,398.0764,394.19389,392.58957,389.14711,383.8168,382.51487,381.35666,384.98951,394.21243,401.81773,394.06365,404.48309,397.8452,397.00445,392.56553,388.00327,387.66599,383.93732,383.42382,389.89229,394.19549,403.33261,396.60462,389.86400000000003,398.84547,399.10266,393.12264,388.20959,384.01628,384.14236,380.16133,391.18744,399.32947,400.11245,403.5325,402.33915,406.2127,395.4063,397.51612,391.65784,386.6037,384.58049,386.36793,390.68074,393.10294,395.50822,405.00349,414.16683,408.06507,400.05799,396.6541,392.69694,388.53101,389.70288,382.14729,390.14182,393.86618,403.98989,401.99404,411.64141,411.23608,403.96431,403.70427,395.34396,390.23394,394.82157,391.53325,392.07379,399.55886,405.73973,415.75968,411.09193,408.31655,411.87249,404.65817,396.92558,395.26189,391.77484,392.5127700000001,404.22395,407.35793,419.34673,403.08427,407.58305,411.20674,409.0305,406.62853,399.49821,399.79248,398.72833,398.37661,410.26101,411.43014,418.20004,417.02983,414.74248,418.60045,412.63326,411.70951,402.5962,393.82005,397.33938,399.11049,399.15237,403.70101,409.54797,413.76025,415.85439,415.93469,414.85857,406.76096,401.75422,401.8252700000001,399.55619,404.405,415.34312,424.10943,430.80587,415.41934,412.61938,422.10359000000005,415.8954,411.5887,408.69627,401.93208,401.63565,400.45852,396.90008,408.46184,420.8413,416.55032,420.57913,417.33895,419.22662,415.71149,404.65721,403.7203,397.64782,396.77802,410.8218700000001,422.54478,425.11287,429.84501,431.45876,430.67962,424.57486,416.90905,412.86676,410.17175,409.98691,407.10575,409.52789,412.62255,421.1301,419.44592
