sitecode,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
LLB,-112.45,54.95,co2_llb_surface-insitu_6_allvalid.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389.56392738095224,387.36333851444283,382.243751818182,380.8605719471946,377.41898616822397,383.6202778864972,388.3182909946231,392.8141662182359,399.1663824113474,399.1173521320497,403.8253655325444,396.38612592592597,394.975485774648,391.1808065934063,385.5311596910108,382.4706517293228,380.965162799263,384.91711819484215,389.6694965053763,393.96564818435786,404.42260435967285,397.2178926512975,397.7640693452385,396.2248216551722,395.6685075187969,392.9751816473994,388.9540215577188,381.6010101763907,378.4980741088178,387.92962396313334,391.223257277628,394.72330713224335,398.24997841409737,403.63306988543394,399.2945411764705,400.5053394775034,397.5352417977529,394.0604026170802,388.1815795549373,382.60638130563774,383.07582653061263,390.446171875,396.4682870923913,398.82880835820913,403.88040785907873,399.93930283400834,399.58825401785714,401.94684249999983,401.04013195691215,397.97745013440857,391.7095927272727,384.49430161290235,381.7662225806456,389.5385193006996,396.286920567376,400.77695933147635,399.1666243636362,399.62000935350784,402.80635718390806,402.24366340782143,402.80654654442884,400.0587373601789,392.22834753867767,385.073255376344,390.4596147849465,396.0800906336092,398.5373214864863,405.72176416666684,407.4258318977119,406.2371859649125,404.57672713643205,405.3572443902436,403.95267085987257,401.08846439873435,396.3534093235836,NaN,391.84757864077676,393.07135141065856,403.48683259911934,406.67668502415466,406.8807152380958,408.17189102564095,407.7019874999997,406.7438630376343,407.3902795497184,NaN,NaN,395.1140401785715,393.4628754032258,397.1736672222222,403.3578723118279,407.91848500000015,411.1969139784948,408.63659106901184,408.964919791667,408.48641397849474,408.0309408647143,405.38255672043016,402.67874944444486,398.2167817204297,392.183682156134,399.8553611111108,408.9119307795698,410.4876533333331,415.25535416058364,414.5004262096775,411.8016663793105,412.86290967741934,412.21599805555627,408.252823748212,399.81645175572527,396.45811712439416,396.2324134952767,407.2097819624817,412.01012701612905,414.6095482832618,413.5974443965515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LLN,120.87,23.47,co2_lln_surface-flask_1_representative.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,381.0249333333333,380.36515,382.06905,382.30936666666673,383.7602,384.681425,385.6189,388.82865,387.91576666666674,386.78422,385.4674333333333,384.34204,382.50075,382.9687333333334,383.704,384.4538,385.2789,387.5157,389.7253,388.73695,389.28715,389.69935,387.9690666666667,386.3815,384.6079,384.1191333333333,384.9008,386.103,388.32365,388.88386666666673,388.901575,390.39650000000006,390.6741,391.2053,389.05042000000003,387.53898,387.40855,383.93699999999995,386.02,386.83386666666667,389.006525,391.4709,390.50685,392.6401,392.7446,392.513025,391.6801,390.3514,388.6423,388.3994,NaN,391.11764,391.49803076923064,394.8974,394.6148,396.5886666666667,398.5248,394.75728,393.08796666666666,392.41033333333326,391.30015,389.98123333333336,391.7674,391.205725,393.59135,393.5751,395.088,396.43954,395.7978,395.18386666666675,396.22585,394.52006666666665,392.4566,392.8551,393.43619999999993,394.674525,398.1316,398.88966,397.71763333333337,398.3437,399.895275,398.48353333333336,397.94155,397.1539,396.0547,394.32156666666674,395.253175,398.4085333333333,399.413775,401.23568,401.43475,402.9772,402.6863333333334,400.77365,400.9222,399.1539,397.74813333333327,397.34272000000004,397.04733333333337,401.052475,400.4025333333333,403.7222,403.2290666666667,405.92584,403.69880000000006,NaN,401.8651,400.5881,399.6341,399.41373333333325,401.62073333333336,401.5113,402.51423333333327,405.06263333333334,406.4405,405.8044333333333,406.2341,406.0701,405.002525,404.5095,401.86825,403.35285,402.19565,406.6047,407.131175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMP,12.62,35.52,co2_lmp_surface-flask_1_representative.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,382.9193,384.23656,385.5365,386.799475,386.9333,389.70578000000006,388.617325,386.21752,384.983425,379.85005,379.61266,379.2357750000001,382.99592500000006,386.22288,389.490975,389.98012,390.5418,390.9766666666666,391.238975,391.0037,387.0428,383.24044,380.709,382.0851,383.76296,387.0354333333333,388.8383,390.28545,393.116875,393.474325,392.7169,390.173125,388.5362750000001,384.447925,383.77725,382.36713333333336,386.07515,388.0591,390.777525,393.3956,393.4396,394.983825,394.22376,391.744225,389.9816,386.70568,395.86875,386.490725,389.60743333333335,390.5301,394.79482500000006,395.828175,396.92815,398.240575,398.61323333333326,393.7261333333333,393.949,388.27402500000005,386.5001,386.382925,390.1305,393.19453333333325,394.94105,397.405275,400.1308,400.057675,NaN,395.8956,393.11805,388.6425666666667,388.78372,389.657,392.1634,398.025,398.38246666666674,404.7169,402.685425,401.9623,402.6762,399.489225,396.3577666666667,392.37775,391.56116000000003,391.5017,395.9574,397.76625,401.3753,401.76555,402.92645,404.7584,403.1977,400.211175,396.6233,394.8326,391.550075,395.38155,398.37000000000006,399.8794666666667,403.72023333333334,402.81646666666666,405.778725,407.16600000000005,405.790675,403.3107,398.3941,396.63924,394.57005,395.6321,399.3221333333333,402.311075,404.9374,406.970975,407.21706666666665,409.034575,409.329175,406.13275,403.9088,399.49936,398.424925,400.043275,406.4423,405.89355,408.5962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LUT,6.3529,53.4037,co2_lut_surface-insitu_44_allvalid.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,385.73496632302397,383.7739200471693,381.77768869565216,377.7860787545788,383.5354827426806,386.32329450222875,385.48548054711256,392.6799439252336,388.23851265625,401.4712516059954,394.93131225296463,390.26626497175147,384.61197907348253,377.27704510739886,380.6567532154338,379.1226710031348,379.9907495426831,387.1653044836953,388.9796661111106,393.0808565972226,395.2110398865788,397.4172973727423,394.6708475083056,396.0561429780032,385.07714487179527,385.37101590909083,383.05100634390664,380.8269085314682,383.1534885844748,387.798905479452,394.7842906158362,397.35205543806586,401.5001988448845,398.1009491712708,399.26490094979636,396.22377931623964,389.23332056451585,386.0219246844323,385.6992608636981,382.67058598382727,382.5774686162622,392.1884644808742,395.74702474437584,398.62871896551667,404.5149230662981,405.2260196013287,399.4476532751094,398.0806916666668,392.5867792682926,379.1440286764707,382.1632914062503,NaN,390.51541135531136,439.3574166666667,402.367935924933,397.6087694968554,401.31434254703345,408.44061136767374,405.0378914503815,398.27229366515854,391.266496475771,387.1422903614457,386.4442350746267,390.82396499999993,NaN,NaN,414.7641904761902,397.51186595744673,401.67473538175017,402.2109601466992,402.0905639296186,401.2433064030129,396.67161581818164,394.96165030864177,389.79573108974375,389.5494427860698,388.5414695384615,399.8395021244308,407.93492713310576,403.3878128571429,NaN,NaN,NaN,NaN,399.16483843283584,396.5721495548964,390.25187840466947,391.38386292286873,397.14084846796686,404.8774156462584,403.9800001506021,408.7021334688345,413.99363240875914,409.44754077380964,412.93022446236574,406.8291643026001,402.5893859550566,399.2831296296295,393.5259360134003,391.6137228802148,396.81462210031333,404.23876411290286,414.63371536273115,405.37033095558525,409.00240122448923,414.9579864179103,411.9519052419348,407.2993339360228,404.89683302469115,400.02756273584885,395.8756975308641,394.5946891402713,397.8329386013986,411.0059029569889,413.5288580555555,409.41732822580633,411.79841457489886,412.2563318443803,413.62898101092867,411.19617777777785,405.3559500000002,401.0477758333333,397.77160470430084,400.75220309139763,404.9761277777775,415.02409502688164,413.71356958333297,421.09634871794856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MAA,62.867,-67.617,co2_maa_surface-flask_2_representative.nc,NaN,365.9774,366.09055,366.36865,366.7952,367.2343,367.6312,367.9671,368.1707,368.0646,367.8799,367.76800000000003,367.52015,367.3488,367.2481,367.556,367.9685,368.5394,368.93430000000006,369.5052,369.7662,369.69965,369.6644,369.5471,369.2852,369.34,369.425,369.5562,NaN,NaN,NaN,NaN,NaN,NaN,372.0105,371.91915,371.83225,371.6899,371.76065,372.0086,372.29055,373.01300000000003,373.3186,373.9282,374.3298,374.14495,NaN,373.9273,373.62905,373.69325,373.83606666666674,374.1217666666666,374.45725,375.1427,375.5532,376.045575,376.15005,375.9183666666667,375.71105,375.4573333333333,375.38090000000005,375.2401333333333,375.2933666666667,375.5769,376.30335,376.895975,377.60364,378.16213333333326,378.3107,378.32225,378.1471,377.92895,377.80086666666665,377.5833,377.81956666666673,377.9778666666666,378.4255,NaN,379.5053,379.66376666666673,379.8134666666666,379.75875,379.66075,379.5475333333334,379.3018,379.20415,379.4304,379.7708,380.12745,380.8199,381.3102,381.7797333333333,381.97575,NaN,NaN,NaN,NaN,NaN,381.6481,381.8851,382.4183,382.5936,NaN,383.6665,383.7237,383.73293333333334,383.5715,383.5057,383.25036666666665,383.1738,383.29335,383.47515,383.7375,384.198725,384.7927333333333,385.29285,385.3750333333333,385.3344,385.28126666666674,385.0437,384.85065,384.64585,384.60766666666666,384.95790000000005,385.1462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388.9195,389.167925,389.04900000000004,389.078225,388.835325,388.62903333333327,388.4833,388.568,389.05595000000005,389.5228,390.1297,390.81213333333335,391.2178,391.47095,391.41725,391.46885,391.27898,391.0953,391.0999,391.2244333333333,391.69666666666666,392.371225,392.9883,393.57268,394.1791,394.3248333333333,394.2075,394.1708,393.91535,393.8711,393.68295,393.6564,393.9026,394.28295,394.80515,395.52316666666667,395.81445,396.0552,396.02335,395.82595,395.56910000000005,395.3232,395.29255,395.55895,395.96155,396.51455,397.0972,397.61915,398.129425,398.4358,398.45263333333327,398.47463333333326,398.3488,398.21865,398.14505,398.5903,399.0857,399.2628,399.87835,400.9139,401.42199999999997,401.7124,401.772,401.6317,401.1891333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MBO,-121.6861,43.9775,co2_mbo_surface-pfp_1_allvalid.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389.47659,392.48434285714285,393.79145483870974,394.99151999999987,396.05062500000014,397.68413157894736,398.42620000000016,397.7952863636364,394.81034210526315,390.93343333333326,390.3557388888889,389.71965384615385,392.2171611111111,394.38689000000005,396.9023,397.1491739130435,398.4943272727272,399.84858421052627,400.6945,400.8034826086957,398.0420409090908,392.0125777777778,391.32710645161285,392.5515888888888,394.63054166666666,397.21632,398.1513928571428,399.56028666666674,401.1923,403.2974,403.3580714285714,403.69846,NaN,NaN,NaN,NaN,397.37365,398.14435,401.2438,NaN,403.3149875,403.200825,405.6464888888889,404.06144444444436,NaN,395.9392722222221,394.7877444444445,394.8183823529412,398.3346555555555,NaN,NaN,NaN,406.5954684210526,407.85486190476195,407.9643863636364,407.518544,405.2646052631578,400.34356428571436,397.7248190476191,398.97517600000015,401.989,405.035884,407.01878333333326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MEX,-97.311,18.9841,co2_mex_surface-flask_1_representative.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,386.28895,388.6738,387.83,389.74253333333326,390.3911666666667,389.18955,387.71034,385.852925,384.59525000000014,384.8012,386.6897,387.47245,389.3791,NaN,390.018875,391.08316,392.68495,392.09280000000007,389.4698,388.41675,387.0581,387.8333,389.12735,390.1535,390.449525,391.32665,392.87753333333336,393.5214,394.66156666666666,393.608125,392.21466666666663,390.5596,389.72955,389.50565,391.02525,391.62182500000006,391.97585,393.16165,393.977775,395.30357999999995,396.0739,394.954275,393.9412,392.32272,391.6033333333333,391.9003,393.641325,393.826425,395.482475,394.8033,396.5048,398.9426,400.012525,398.3211,397.065825,394.7846333333334,394.0449,394.27376666666675,395.9944,397.8337666666666,397.82913333333335,398.594725,398.373775,400.352025,402.0391,399.957075,398.764475,397.1116,396.40942500000006,396.2015,397.27245,NaN,399.7907,399.662,400.521525,401.706875,402.6129,401.0733,400.2755666666667,398.8954,398.1088,398.35216666666673,399.71215,401.12785,403.1543,403.24543333333327,404.12636666666674,405.101025,406.73559999999986,406.4136666666666,404.2787,NaN,NaN,401.8376,NaN,404.5091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MHD,-9.899,53.326,co2_mhd_surface-insitu_11_representative.nc,372.7142144486693,373.72412239819016,372.5790056497175,375.09793500000006,NaN,NaN,366.0258538461539,362.2846057971014,363.8088297297298,367.31550426008965,370.82892522123865,372.09814090909083,373.8398123287671,374.9706289256197,375.7266999999998,376.03302869565215,374.37729393939384,372.7020251655628,366.980689215686,363.7663917050691,364.01544309392233,368.80117722007714,371.8422356626509,373.8587883720931,375.41332298387084,376.46853728323714,377.30709823788544,377.73344147465417,377.0410674242425,373.5829395894426,370.3990410526317,365.4916358974359,365.21014000000014,370.2955926136364,373.5830642585552,375.8104298076925,377.1288470833329,378.40668932038835,378.97011666666674,NaN,NaN,NaN,370.95707142857134,367.981290551181,370.28033955223884,373.05261940298493,377.5840929328624,378.3782029411762,379.5320657051281,380.8328732394368,382.0728355263158,382.70777218934893,380.7431927710845,379.391825,374.30041877022654,368.13032087912086,370.772300946372,373.65342371794856,377.91789888268164,380.5970694285716,381.58771744680837,381.74411604938257,382.91603375,384.47809323671487,383.37808383233534,381.25658116591933,376.6273016216214,370.64638590308374,373.76611081081086,377.3076927710843,380.30865920397997,383.1962988571429,383.1802673333333,386.30710751879684,385.0085597826087,NaN,386.29635567010297,383.0749064935066,377.78741165644203,375.55366666666674,375.74229590643273,379.76264587628884,383.56057522658637,384.98843300970884,386.14693299748086,387.09291223021575,388.0388961130743,387.81274556962023,387.0888960629921,384.97741,379.9595430693071,375.75571274509804,377.0765247663553,381.85909060402673,384.8025352941175,386.98241235059817,388.6742026706232,389.7697549107143,390.91128011363656,391.5899617391304,390.9303947368421,387.06064150326796,381.8290934782608,376.98123750000013,378.54589692307684,382.22119633027535,386.0357213768116,388.59691058823546,390.115886574074,390.7868045112783,391.82473177570097,392.70813109243693,392.0553014598542,387.9768469135802,382.8123755905513,378.0477702380953,378.9828915966386,383.48322661290337,388.4635706521742,390.00387125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395.82290831168837,392.7528432098764,388.1624960526316,383.63142484472036,383.6368948275863,388.25316393442614,393.3154658163266,394.81819514563085,395.1700636704124,396.0441186602871,397.3234695652173,398.7026983606557,398.38365866666663,394.67283809523803,387.9131576470587,384.7312867549669,387.01813154761885,390.32601946308716,395.0672057761732,396.7960592592592,NaN,399.0112333333333,401.2151848484848,401.8509641509433,401.04585827814566,397.57836041666656,393.79516242774565,388.07120239520964,389.2109529411765,394.97990368098135,397.475526642336,400.22996873315367,401.34456805111824,403.28902767295614,403.43895762711855,403.60704010695184,402.21736577946746,401.10430781250005,393.31726547619047,389.79815286343614,391.8312011627907,395.06436923076933,398.1708450704226,400.66106065088746,402.9120969604863,404.28528448275847,405.291291984733,405.4802798780488,404.3457980842913,401.6548043824699,395.2191190298507,391.39873156028375,393.7797859813085,398.3628934782608,401.69819746835435,404.48902297734617,406.3061748858447,407.2026101886792,408.3626988023953,408.9486571428572,407.44890223880617,402.1302240837695,399.6970116607776,395.21948422818804,396.971988819876,403.5186311475409,405.13012121212114,408.27760314685287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MID,-177.38,28.21,co2_mid_surface-flask_1_representative.nc,371.22675,371.7896,372.651975,373.92105,373.05602000000005,371.321175,370.1625666666666,367.4544,365.53385,366.90325,369.80205,371.291625,372.274925,373.69346666666667,374.51205,375.632775,374.98434000000015,373.381425,370.786525,368.78382,367.039075,368.36668,371.92800000000005,372.5272,374.66326666666674,NaN,376.68165,377.4146,NaN,375.2631,373.5645,370.685,368.7707,371.15504,373.56805,374.81823333333335,376.765925,377.78736666666674,379.07945000000007,379.21794,379.9595,378.02665,375.56535,374.1274333333333,371.70144,373.7369,375.6761666666666,377.577275,379.34426,380.91025,381.60456,382.100675,381.924825,380.15346,377.40833333333336,375.79463333333337,373.92214,374.93675,377.86128,379.0111,380.4431333333334,382.17235,383.69568,384.332875,383.3817,381.66533333333336,379.8289,377.06936666666667,375.54975,377.50655000000006,379.80568000000005,381.11093333333326,383.27636,384.50535,385.1258,386.2563,386.3069200000001,384.8239333333333,382.90154,379.7139,378.3342,380.26138,382.52955,382.8014,386.11357999999996,386.311875,387.50593333333336,387.96598000000006,387.64825,386.0368333333333,384.07748,380.8896,380.039,381.592175,384.0405,385.29226,387.9493333333333,388.281675,390.27565,390.46452,390.349975,388.64482000000004,385.1945,382.880475,381.741,383.2903,385.14005,387.10384,389.095275,389.0822333333333,390.62436,391.92612500000007,392.3038,389.4809,387.36776666666674,383.85648,382.8128,384.850375,387.47895,389.632625,391.548175,392.404325,393.660375,394.4904,394.7008,392.62362,389.110575,386.914225,386.1013,387.4992,390.50543999999996,391.552175,394.10883333333334,394.49015,395.79705,396.70175000000006,396.299225,394.44874,391.529675,388.89052000000004,386.36305,389.60506,392.2278666666666,393.0277333333333,395.26836000000003,397.1357,397.43795,398.345625,397.766075,396.038925,393.1386,391.34075,389.968525,391.7089,394.0163,395.6769,398.1694333333333,398.3260666666667,400.741,401.4602,401.0374,399.30205,396.5013,394.63963333333334,392.02173333333326,394.4593,396.876425,398.43706000000003,400.88345,402.00645,403.01805,403.22746,403.0938,401.7402,399.33380000000005,395.893875,394.3277,395.9814666666666,399.0112,401.13948,402.31615,403.71815,405.2336,405.8727333333334,405.157425,403.02738,399.8524,398.58908,395.872575,398.7691333333333,401.37070000000006,404.21145,405.4795,407.3812,408.68826,408.6908,408.2418,406.2605,404.2643,400.5484,399.954775,401.295,403.81973333333326,406.9146666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MKN,37.2972,-0.0622,co2_mkn_surface-flask_1_representative.nc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.9508,376.644825,377.719,NaN,376.4772333333333,375.29555000000005,376.4004,376.892825,376.5015666666666,376.556,376.36085,NaN,NaN,NaN,379.16015,379.42526,379.147875,378.51285,379.71415,380.30545,379.15465,NaN,NaN,NaN,379.18745,380.50505,381.775,382.412375,381.0364,380.7188,NaN,380.39265,380.1786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,384.6944,383.81216666666666,383.35615,384.0228,385.6055666666666,386.38165,386.6846,NaN,385.2988,387.0155666666666,386.35416666666674,385.93556666666666,385.70703333333336,385.862,384.86845000000005,386.29395,388.2029,388.6814,389.4668,386.86055,388.52135,388.2709333333333,388.82456666666667,388.6072,NaN,388.0722666666666,388.3383,388.38915,NaN,NaN,391.56665,389.3496,389.48083333333335,391.28965000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
